region_name,region_code,income_group_name,income_group_code,country_name,country_code,r2m_name,r2m_code,sdg_name,sdg_code,indicator_name,indicator_code,sex,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Western Asia,ASW,Lower middle income,LMC,Syrian Arab Republic,SYR,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), female",SH.HIV.PREV.1524.L.ZS.FE,Female,,,,,,,,,,,,,,,,,
Eastern Asia,ASF,High income,HIC,Taiwan,TWN,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), female",SH.HIV.PREV.1524.L.ZS.FE,Female,,,,,,,,,,,,,,,,,
Central Asia,ASC,Lower middle income,LMC,Tajikistan,TJK,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), female",SH.HIV.PREV.1524.L.ZS.FE,Female,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Eastern Africa,AFE,Low income,LIC,Tanzania,TZA,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), female",SH.HIV.PREV.1524.L.ZS.FE,Female,2.3,2,1.8,1.7,1.6,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.2,1.2,1.2
South­Eastern Asia,ASE,Upper middle income,UMC,Thailand,THA,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), female",SH.HIV.PREV.1524.L.ZS.FE,Female,0.8,0.8,0.7,0.6,0.6,0.5,0.4,0.4,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2
South­Eastern Asia,ASE,Lower middle income,LMC,Timor-Leste,TLS,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), female",SH.HIV.PREV.1524.L.ZS.FE,Female,,,,,,,,,,,,,,,,,
Western Africa,AFW,Low income,LIC,Togo,TGO,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), female",SH.HIV.PREV.1524.L.ZS.FE,Female,1.3,1.2,1.1,1,0.9,0.7,0.6,0.6,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.4,0.4
Polynesia,OPY,Lower middle income,LMC,Tonga,TON,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), female",SH.HIV.PREV.1524.L.ZS.FE,Female,,,,,,,,,,,,,,,,,
Caribbean,AMC,High income,HIC,Trinidad and Tobago,TTO,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), female",SH.HIV.PREV.1524.L.ZS.FE,Female,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.2
Northern Africa,AFN,Lower middle income,LMC,Tunisia,TUN,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), female",SH.HIV.PREV.1524.L.ZS.FE,Female,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Western Asia,ASW,Upper middle income,UMC,Turkey,TUR,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), female",SH.HIV.PREV.1524.L.ZS.FE,Female,,,,,,,,,,,,,,,,,
Central Asia,ASC,Upper middle income,UMC,Turkmenistan,TKM,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), female",SH.HIV.PREV.1524.L.ZS.FE,Female,,,,,,,,,,,,,,,,,
Polynesia,OPY,Upper middle income,UMC,Tuvalu,TUV,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), female",SH.HIV.PREV.1524.L.ZS.FE,Female,,,,,,,,,,,,,,,,,
Caribbean,AMC,High income,HIC,U. S. Virgin Islands,VIR,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), female",SH.HIV.PREV.1524.L.ZS.FE,Female,,,,,,,,,,,,,,,,,
Eastern Africa,AFE,Low income,LIC,Uganda,UGA,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), female",SH.HIV.PREV.1524.L.ZS.FE,Female,2.5,2.6,2.7,2.7,2.8,2.8,2.9,3,2.9,2.9,2.8,2.8,2.7,2.5,2.3,2.1,2
Eastern Europe,EUE,Lower middle income,LMC,Ukraine,UKR,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), female",SH.HIV.PREV.1524.L.ZS.FE,Female,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5
Western Asia,ASW,High income,HIC,United Arab Emirates,ARE,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), female",SH.HIV.PREV.1524.L.ZS.FE,Female,,,,,,,,,,,,,,,,,
Northern Europe,EUN,High income,HIC,United Kingdom,GBR,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), female",SH.HIV.PREV.1524.L.ZS.FE,Female,,,,,,,,,,,,,,,,,
North America,AMN,High income,HIC,United States,USA,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), female",SH.HIV.PREV.1524.L.ZS.FE,Female,,,,,,,,,,,,,,,,,
South America,AMZ,High income,HIC,Uruguay,URY,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), female",SH.HIV.PREV.1524.L.ZS.FE,Female,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Central Asia,ASC,Lower middle income,LMC,Uzbekistan,UZB,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), female",SH.HIV.PREV.1524.L.ZS.FE,Female,,,,,,,,,,,,,,,,,
Melanesia,OME,Lower middle income,LMC,Vanuatu,VUT,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), female",SH.HIV.PREV.1524.L.ZS.FE,Female,,,,,,,,,,,,,,,,,
South America,AMZ,Upper middle income,UMC,Venezuela,VEN,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), female",SH.HIV.PREV.1524.L.ZS.FE,Female,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
South­Eastern Asia,ASE,Lower middle income,LMC,Vietnam,VNM,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), female",SH.HIV.PREV.1524.L.ZS.FE,Female,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Western Asia,ASW,Lower middle income,LMC,Yemen,YEM,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), female",SH.HIV.PREV.1524.L.ZS.FE,Female,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Eastern Africa,AFE,Lower middle income,LMC,Zambia,ZMB,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), female",SH.HIV.PREV.1524.L.ZS.FE,Female,5.2,4.8,4.4,4,3.8,3.7,3.6,3.6,3.6,3.7,3.8,3.8,3.9,3.9,3.9,3.9,3.8
Eastern Africa,AFE,Low income,LIC,Zimbabwe,ZWE,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), female",SH.HIV.PREV.1524.L.ZS.FE,Female,5.7,5.1,4.7,4.4,4.2,4.1,4.1,4.1,4.1,4.2,4.1,4,3.8,3.6,3.4,3.1,2.9
Southern Asia,ASZ,Low income,LIC,Afghanistan,AFG,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Southern Europe,EUZ,Upper middle income,UMC,Albania,ALB,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Northern Africa,AFN,Upper middle income,UMC,Algeria,DZA,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Southern Europe,EUZ,High income,HIC,Andorra,AND,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Middle Africa,AFM,Upper middle income,UMC,Angola,AGO,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Caribbean,AMC,High income,HIC,Antigua and Barbuda,ATG,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
South America,AMZ,Upper middle income,UMC,Argentina,ARG,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Western Asia,ASW,Lower middle income,LMC,Armenia,ARM,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Caribbean,AMC,High income,HIC,Aruba,ABW,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Australia and New Zealand,OAZ,High income,HIC,Australia,AUS,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Western Europe,EUW,High income,HIC,Austria,AUT,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Western Asia,ASW,Upper middle income,UMC,Azerbaijan,AZE,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Caribbean,AMC,High income,HIC,Bahamas,BHS,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1,1,1.1,1.1,1.1,1.2,1.3,1.3,1.4,1.5
Western Asia,ASW,High income,HIC,Bahrain,BHR,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Southern Asia,ASZ,Lower middle income,LMC,Bangladesh,BGD,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Caribbean,AMC,High income,HIC,Barbados,BRB,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Eastern Europe,EUE,Upper middle income,UMC,Belarus,BLR,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Western Europe,EUW,High income,HIC,Belgium,BEL,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Central America,AMM,Upper middle income,UMC,Belize,BLZ,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.3,0.4,0.5,0.6,0.7,0.7,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Western Africa,AFW,Low income,LIC,Benin,BEN,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Southern Asia,ASZ,Lower middle income,LMC,Bhutan,BTN,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
South America,AMZ,Lower middle income,LMC,Bolivia,BOL,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Southern Europe,EUZ,Upper middle income,UMC,Bosnia and Herzegovina,BIH,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Southern Africa,AFZ,Upper middle income,UMC,Botswana,BWA,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,1.5,1.3,1.2,1.1,1,0.9,0.9,1,1.1,1.3,1.5,1.8,2.1,2.5,2.8,3,3.2
South America,AMZ,Upper middle income,UMC,Brazil,BRA,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
South­Eastern Asia,ASE,High income,HIC,Brunei Darussalam,BRN,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Eastern Europe,EUE,Upper middle income,UMC,Bulgaria,BGR,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Western Africa,AFW,Low income,LIC,Burkina Faso,BFA,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Eastern Africa,AFE,Low income,LIC,Burundi,BDI,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2
Western Africa,AFW,Lower middle income,LMC,Cabo Verde,CPV,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
South­Eastern Asia,ASE,Lower middle income,LMC,Cambodia,KHM,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.5,0.4,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Middle Africa,AFM,Lower middle income,LMC,Cameroon,CMR,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3
North America,AMN,High income,HIC,Canada,CAN,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Middle Africa,AFM,Low income,LIC,Central African Republic,CAF,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.4,0.5,0.5,0.5,0.5,0.5
Middle Africa,AFM,Low income,LIC,Chad,TCD,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Northern Europe,EUN,High income,HIC,Channel Islands,CHI,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
South America,AMZ,High income,HIC,Chile,CHL,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Eastern Asia,ASF,Upper middle income,UMC,China,CHN,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
South America,AMZ,Upper middle income,UMC,Colombia,COL,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
Eastern Africa,AFE,Low income,LIC,Comoros,COM,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Middle Africa,AFM,Low income,LIC,"Congo, Dem. Rep.",COD,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Middle Africa,AFM,Lower middle income,LMC,"Congo, Rep.",COG,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Central America,AMM,Upper middle income,UMC,Costa Rica,CRI,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Western Africa,AFW,Lower middle income,LMC,Côte d’Ivoire,CIV,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Southern Europe,EUZ,High income,HIC,Croatia,HRV,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Caribbean,AMC,Upper middle income,UMC,Cuba,CUB,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2
Caribbean,AMC,High income,HIC,Curaçao,CUW,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Western Asia,ASW,High income,HIC,Cyprus,CYP,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Eastern Europe,EUE,High income,HIC,Czech Republic,CZE,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Northern Europe,EUN,High income,HIC,Denmark,DNK,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Eastern Africa,AFE,Lower middle income,LMC,Djibouti,DJI,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2
Caribbean,AMC,Upper middle income,UMC,Dominica,DMA,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,,,,,,,,,,,,,,,,,
Caribbean,AMC,Upper middle income,UMC,Dominican Republic,DOM,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.8,0.7,0.6,0.5,0.4,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
South America,AMZ,Upper middle income,UMC,Ecuador,ECU,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Northern Africa,AFN,Lower middle income,LMC,Egypt,EGY,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Central America,AMM,Lower middle income,LMC,El Salvador,SLV,Indicator 6: HIV prevalence,6,Goal 3: Good Health and Well-being,3,"HIV Prevalence (15-24) Low estimate (%), male",SH.HIV.PREV.1524.L.ZS.MA,Male,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2
